Filename,LabelId,Label,xmin,ymin,xmax,ymax
0340.jpg,1,Hand,645,275,765,373
0340.jpg,1,Hand,501,274,618,371
0362.jpg,1,Hand,700,705,765,718
0362.jpg,1,Hand,663,346,810,498
0362.jpg,1,Hand,505,288,589,378
0442.jpg,1,Hand,581,308,709,402
0442.jpg,1,Hand,466,300,572,392
0543.jpg,1,Hand,670,700,761,717
0543.jpg,1,Hand,620,329,741,428
0543.jpg,1,Hand,501,312,622,419
0556.jpg,1,Hand,693,630,883,718
0556.jpg,1,Hand,680,318,806,411
0556.jpg,1,Hand,568,308,675,406
0593.jpg,1,Hand,517,634,687,718
0593.jpg,1,Hand,682,379,810,474
0593.jpg,1,Hand,565,374,672,475
0612.jpg,1,Hand,696,619,909,718
0612.jpg,1,Hand,709,345,841,439
0612.jpg,1,Hand,592,332,699,441
0619.jpg,1,Hand,686,655,840,717
0619.jpg,1,Hand,692,321,824,412
0619.jpg,1,Hand,564,305,683,403
0627.jpg,1,Hand,732,545,930,718
0627.jpg,1,Hand,708,320,832,409
0627.jpg,1,Hand,580,303,701,400
0649.jpg,1,Hand,345,671,412,717
0649.jpg,1,Hand,624,663,753,718
0649.jpg,1,Hand,656,250,769,345
0649.jpg,1,Hand,494,241,618,337
0679.jpg,1,Hand,398,662,481,717
0679.jpg,1,Hand,695,660,777,718
0679.jpg,1,Hand,678,256,807,342
0679.jpg,1,Hand,559,247,666,341
0680.jpg,1,Hand,400,664,490,718
0680.jpg,1,Hand,701,659,779,718
0680.jpg,1,Hand,680,246,810,350
0680.jpg,1,Hand,555,243,668,342
0683.jpg,1,Hand,382,631,517,718
0683.jpg,1,Hand,645,640,829,718
0683.jpg,1,Hand,692,247,815,324
0683.jpg,1,Hand,567,241,683,330
0698.jpg,1,Hand,624,601,852,718
0698.jpg,1,Hand,349,610,534,716
0698.jpg,1,Hand,712,176,812,321
0698.jpg,1,Hand,542,219,655,316
0716.jpg,1,Hand,406,695,464,718
0716.jpg,1,Hand,679,685,736,713
0716.jpg,1,Hand,509,362,719,540
0716.jpg,1,Hand,452,284,567,375
0718.jpg,1,Hand,411,696,469,718
0718.jpg,1,Hand,671,708,725,717
0718.jpg,1,Hand,497,378,703,543
0718.jpg,1,Hand,453,293,556,374
0732.jpg,1,Hand,382,685,461,718
0732.jpg,1,Hand,659,692,716,718
0732.jpg,1,Hand,697,251,825,357
0732.jpg,1,Hand,543,247,653,333
0750.jpg,1,Hand,373,654,489,718
0750.jpg,1,Hand,678,681,742,718
0750.jpg,1,Hand,708,262,833,362
0750.jpg,1,Hand,585,242,695,344
0751.jpg,1,Hand,381,668,485,718
0751.jpg,1,Hand,671,677,742,718
0751.jpg,1,Hand,715,266,832,350
0751.jpg,1,Hand,581,252,684,336
0754.jpg,1,Hand,378,664,486,718
0754.jpg,1,Hand,668,691,744,717
0754.jpg,1,Hand,705,254,839,353
0754.jpg,1,Hand,579,235,697,334
0768.jpg,1,Hand,389,663,494,717
0768.jpg,1,Hand,676,683,736,714
0768.jpg,1,Hand,721,272,837,361
0768.jpg,1,Hand,587,256,696,338
0781.jpg,1,Hand,403,668,515,716
0781.jpg,1,Hand,688,683,736,718
0781.jpg,1,Hand,728,326,873,457
0781.jpg,1,Hand,569,255,675,333
0802.jpg,1,Hand,395,664,506,716
0802.jpg,1,Hand,682,676,737,716
0802.jpg,1,Hand,696,260,798,365
0802.jpg,1,Hand,568,258,682,347
0819.jpg,1,Hand,579,697,655,717
0819.jpg,1,Hand,625,527,887,718
0819.jpg,1,Hand,829,316,953,412
0819.jpg,1,Hand,696,278,808,382
0821.jpg,1,Hand,568,683,646,718
0821.jpg,1,Hand,633,528,902,718
0821.jpg,1,Hand,837,287,967,396
0821.jpg,1,Hand,708,271,824,366
0876.jpg,1,Hand,506,696,546,717
0876.jpg,1,Hand,563,556,849,718
0876.jpg,1,Hand,786,317,909,417
0876.jpg,1,Hand,656,308,781,396
0880.jpg,1,Hand,550,581,820,714
0880.jpg,1,Hand,771,308,907,409
0880.jpg,1,Hand,638,301,761,398
0892.jpg,1,Hand,581,495,829,718
0892.jpg,1,Hand,736,325,856,420
0892.jpg,1,Hand,610,307,728,402
0903.jpg,1,Hand,313,676,397,718
0903.jpg,1,Hand,637,592,800,716
0903.jpg,1,Hand,656,308,765,399
0903.jpg,1,Hand,519,307,643,398
0907.jpg,1,Hand,321,673,386,718
0907.jpg,1,Hand,722,574,883,714
0907.jpg,1,Hand,668,300,777,395
0907.jpg,1,Hand,538,289,650,387
0917.jpg,1,Hand,381,689,440,718
0917.jpg,1,Hand,588,636,807,718
0917.jpg,1,Hand,651,305,771,391
0917.jpg,1,Hand,528,296,639,399
0954.jpg,1,Hand,338,704,352,718
0954.jpg,1,Hand,800,532,959,718
0954.jpg,1,Hand,676,337,795,439
0954.jpg,1,Hand,556,328,664,427
1015.jpg,1,Hand,399,656,488,718
1015.jpg,1,Hand,658,677,737,717
1015.jpg,1,Hand,705,270,810,361
1015.jpg,1,Hand,559,264,686,349
1016.jpg,1,Hand,379,652,489,718
1016.jpg,1,Hand,659,677,738,718
1016.jpg,1,Hand,700,278,802,362
1016.jpg,1,Hand,560,268,672,358
1028.jpg,1,Hand,369,659,482,718
1028.jpg,1,Hand,663,676,722,713
1028.jpg,1,Hand,766,221,878,326
1028.jpg,1,Hand,554,251,668,345
1033.jpg,1,Hand,340,623,478,714
1033.jpg,1,Hand,671,652,783,718
1033.jpg,1,Hand,692,227,832,330
1033.jpg,1,Hand,548,239,659,322
1036.jpg,1,Hand,337,610,514,718
1036.jpg,1,Hand,580,635,791,718
1036.jpg,1,Hand,689,201,815,307
1036.jpg,1,Hand,542,213,654,312
1063.jpg,1,Hand,352,598,515,718
1063.jpg,1,Hand,596,640,799,718
1063.jpg,1,Hand,693,193,824,304
1063.jpg,1,Hand,544,237,671,318
1098.jpg,1,Hand,327,635,528,718
1098.jpg,1,Hand,587,618,769,718
1098.jpg,1,Hand,678,258,791,370
1098.jpg,1,Hand,517,250,624,341
1139.jpg,1,Hand,292,634,407,717
1139.jpg,1,Hand,525,655,724,718
1139.jpg,1,Hand,680,270,815,369
1139.jpg,1,Hand,556,237,667,333
1232.jpg,1,Hand,354,589,568,716
1232.jpg,1,Hand,643,622,853,718
1232.jpg,1,Hand,781,233,928,336
1232.jpg,1,Hand,637,201,742,297
1240.jpg,1,Hand,356,613,539,712
1240.jpg,1,Hand,667,646,778,718
1240.jpg,1,Hand,708,227,844,340
1240.jpg,1,Hand,563,227,680,320
1285.jpg,1,Hand,357,652,453,716
1285.jpg,1,Hand,664,640,781,718
1285.jpg,1,Hand,683,278,832,373
1285.jpg,1,Hand,571,247,666,349
1332.jpg,1,Hand,393,692,427,718
1332.jpg,1,Hand,719,609,910,717
1332.jpg,1,Hand,696,15,794,147
1332.jpg,1,Hand,561,325,666,419
1356.jpg,1,Hand,494,685,552,718
1356.jpg,1,Hand,604,522,862,718
1356.jpg,1,Hand,752,4,853,65
1356.jpg,1,Hand,633,271,740,373
1359.jpg,1,Hand,497,673,547,718
1359.jpg,1,Hand,605,518,870,717
1359.jpg,1,Hand,765,3,857,49
1359.jpg,1,Hand,635,264,746,361
1429.jpg,1,Hand,369,698,397,718
1429.jpg,1,Hand,827,530,1009,710
1429.jpg,1,Hand,667,332,796,425
1429.jpg,1,Hand,536,318,650,419
1457.jpg,1,Hand,321,700,345,717
1457.jpg,1,Hand,547,309,672,417
1457.jpg,1,Hand,419,320,542,421
1471.jpg,1,Hand,646,688,722,718
1471.jpg,1,Hand,592,304,695,411
1471.jpg,1,Hand,433,322,547,412
1508.jpg,1,Hand,295,639,419,717
1508.jpg,1,Hand,686,611,870,718
1508.jpg,1,Hand,641,225,783,326
1508.jpg,1,Hand,474,251,584,362
1511.jpg,1,Hand,327,654,381,717
1511.jpg,1,Hand,618,636,804,718
1511.jpg,1,Hand,684,221,812,330
1511.jpg,1,Hand,457,255,576,366
1530.jpg,1,Hand,353,688,402,718
1530.jpg,1,Hand,691,601,835,716
1530.jpg,1,Hand,616,251,741,350
1530.jpg,1,Hand,482,247,598,353
1533.jpg,1,Hand,344,675,400,718
1533.jpg,1,Hand,675,613,825,718
1533.jpg,1,Hand,613,251,755,345
1533.jpg,1,Hand,505,245,602,361
1554.jpg,1,Hand,642,634,792,718
1554.jpg,1,Hand,629,300,757,406
1554.jpg,1,Hand,510,293,620,407
1555.jpg,1,Hand,641,651,774,718
1555.jpg,1,Hand,630,296,766,419
1555.jpg,1,Hand,510,281,612,416
1596.jpg,1,Hand,383,710,418,717
1596.jpg,1,Hand,708,695,773,718
1596.jpg,1,Hand,654,297,784,408
1596.jpg,1,Hand,535,285,633,395
1619.jpg,1,Hand,653,664,729,714
1619.jpg,1,Hand,646,324,765,423
1619.jpg,1,Hand,510,299,604,423
1642.jpg,1,Hand,584,663,683,718
1642.jpg,1,Hand,637,387,786,511
1642.jpg,1,Hand,477,312,576,409
1674.jpg,1,Hand,795,511,985,718
1674.jpg,1,Hand,707,291,840,398
1674.jpg,1,Hand,594,284,699,408
1677.jpg,1,Hand,819,535,1015,717
1677.jpg,1,Hand,709,296,837,404
1677.jpg,1,Hand,588,295,701,407
1729.jpg,1,Hand,539,704,618,716
1729.jpg,1,Hand,415,320,651,466
1729.jpg,1,Hand,358,321,472,424
1734.jpg,1,Hand,341,398,579,537
1734.jpg,1,Hand,249,293,383,399
1764.jpg,1,Hand,368,668,440,718
1764.jpg,1,Hand,664,671,774,718
1764.jpg,1,Hand,662,292,802,400
1764.jpg,1,Hand,521,246,620,361
1785.jpg,1,Hand,360,669,420,718
1785.jpg,1,Hand,630,630,781,718
1785.jpg,1,Hand,666,342,811,453
1785.jpg,1,Hand,466,268,575,361
1797.jpg,1,Hand,383,654,464,717
1797.jpg,1,Hand,651,640,835,718
1797.jpg,1,Hand,691,254,821,357
1797.jpg,1,Hand,571,245,687,347
1806.jpg,1,Hand,366,643,441,714
1806.jpg,1,Hand,732,607,889,717
1806.jpg,1,Hand,672,260,828,363
1806.jpg,1,Hand,561,256,680,354
1809.jpg,1,Hand,374,680,435,713
1809.jpg,1,Hand,767,621,926,718
1809.jpg,1,Hand,678,262,811,371
1809.jpg,1,Hand,548,241,668,359
1849.jpg,1,Hand,658,647,848,718
1849.jpg,1,Hand,666,326,790,427
1849.jpg,1,Hand,540,305,649,406
1896.jpg,1,Hand,660,643,847,718
1896.jpg,1,Hand,624,314,741,429
1896.jpg,1,Hand,503,304,626,413
1914.jpg,1,Hand,568,544,891,718
1914.jpg,1,Hand,730,325,856,432
1914.jpg,1,Hand,597,297,709,413
1915.jpg,1,Hand,556,544,832,717
1915.jpg,1,Hand,733,324,853,429
1915.jpg,1,Hand,597,301,717,403
1941.jpg,1,Hand,825,551,996,713
1941.jpg,1,Hand,635,351,757,445
1941.jpg,1,Hand,511,324,638,421
2036.jpg,1,Hand,292,602,540,718
2036.jpg,1,Hand,587,561,849,718
2036.jpg,1,Hand,639,184,759,276
2036.jpg,1,Hand,493,180,600,279
2061.jpg,1,Hand,292,632,517,718
2061.jpg,1,Hand,584,581,839,718
2061.jpg,1,Hand,639,197,775,285
2061.jpg,1,Hand,488,208,612,291
2124.jpg,1,Hand,565,555,832,718
2124.jpg,1,Hand,704,314,806,417
2124.jpg,1,Hand,569,296,679,391
2166.jpg,1,Hand,783,563,981,718
2166.jpg,1,Hand,627,311,746,416
2166.jpg,1,Hand,481,304,567,413
2195.jpg,1,Hand,284,639,501,718
2195.jpg,1,Hand,538,634,792,718
2195.jpg,1,Hand,576,229,699,318
2195.jpg,1,Hand,430,213,559,313
2202.jpg,1,Hand,286,654,506,718
2202.jpg,1,Hand,547,642,798,718
2202.jpg,1,Hand,581,234,705,325
2202.jpg,1,Hand,445,230,560,325
2205.jpg,1,Hand,298,668,515,717
2205.jpg,1,Hand,548,650,799,718
2205.jpg,1,Hand,580,231,709,337
2205.jpg,1,Hand,440,239,561,333
2224.jpg,1,Hand,311,662,390,718
2224.jpg,1,Hand,561,650,807,718
2224.jpg,1,Hand,583,237,713,336
2224.jpg,1,Hand,447,241,561,328
2229.jpg,1,Hand,319,665,393,718
2229.jpg,1,Hand,668,658,806,717
2229.jpg,1,Hand,592,243,717,338
2229.jpg,1,Hand,453,241,567,338
2286.jpg,1,Hand,621,510,883,709
2286.jpg,1,Hand,744,270,864,371
2286.jpg,1,Hand,614,283,734,374
2301.jpg,1,Hand,825,419,1042,718
2301.jpg,1,Hand,734,297,849,396
2301.jpg,1,Hand,591,308,736,403
2309.jpg,1,Hand,769,617,994,718
2309.jpg,1,Hand,654,299,761,391
2309.jpg,1,Hand,515,297,639,390
2393.jpg,1,Hand,745,656,860,718
2393.jpg,1,Hand,682,312,792,404
2393.jpg,1,Hand,548,316,668,409
2436.jpg,1,Hand,792,494,988,718
2436.jpg,1,Hand,649,285,763,383
2436.jpg,1,Hand,511,301,639,391
2591.jpg,1,Hand,667,532,775,625
2591.jpg,1,Hand,406,490,502,605
2643.jpg,1,Hand,711,420,811,520
2643.jpg,1,Hand,518,468,651,658
2662.jpg,1,Hand,753,281,852,376
2662.jpg,1,Hand,569,200,703,322
2663.jpg,1,Hand,757,281,866,387
2663.jpg,1,Hand,587,239,719,398
2690.jpg,1,Hand,291,639,433,716
2690.jpg,1,Hand,543,603,700,712
2690.jpg,1,Hand,626,219,715,288
2690.jpg,1,Hand,480,219,556,275
2695.jpg,1,Hand,568,295,664,362
2695.jpg,1,Hand,453,300,513,361
0021.jpg,1,Hand,139,602,279,718
0021.jpg,1,Hand,600,570,928,713
0021.jpg,1,Hand,469,197,605,294
0021.jpg,1,Hand,313,193,435,284
0100.jpg,1,Hand,205,689,263,718
0100.jpg,1,Hand,673,356,1135,638
0100.jpg,1,Hand,484,216,620,299
0100.jpg,1,Hand,353,226,457,315
0160.jpg,1,Hand,174,654,253,718
0160.jpg,1,Hand,594,380,1005,717
0160.jpg,1,Hand,518,205,656,288
0160.jpg,1,Hand,387,212,501,294
0199.jpg,1,Hand,10,462,345,716
0199.jpg,1,Hand,526,272,749,450
0199.jpg,1,Hand,467,76,622,159
0199.jpg,1,Hand,338,88,451,179
0208.jpg,1,Hand,5,451,325,718
0208.jpg,1,Hand,511,284,771,573
0208.jpg,1,Hand,474,68,626,161
0208.jpg,1,Hand,334,89,455,188
0232.jpg,1,Hand,68,469,441,718
0232.jpg,1,Hand,535,429,850,712
0232.jpg,1,Hand,525,93,686,182
0232.jpg,1,Hand,385,95,497,197
0233.jpg,1,Hand,67,481,436,718
0233.jpg,1,Hand,527,437,850,710
0233.jpg,1,Hand,518,94,680,177
0233.jpg,1,Hand,368,95,501,188
0247.jpg,1,Hand,71,496,465,718
0247.jpg,1,Hand,607,438,897,712
0247.jpg,1,Hand,567,108,703,186
0247.jpg,1,Hand,397,116,508,201
0249.jpg,1,Hand,84,438,488,718
0249.jpg,1,Hand,561,388,874,684
0249.jpg,1,Hand,535,68,677,159
0249.jpg,1,Hand,380,82,497,163
0266.jpg,1,Hand,280,702,325,718
0266.jpg,1,Hand,630,644,854,717
0266.jpg,1,Hand,554,248,709,352
0266.jpg,1,Hand,353,354,497,483
0271.jpg,1,Hand,224,640,342,718
0271.jpg,1,Hand,603,576,883,714
0271.jpg,1,Hand,546,199,696,290
0271.jpg,1,Hand,357,229,478,339
0283.jpg,1,Hand,249,669,308,718
0283.jpg,1,Hand,613,543,985,717
0283.jpg,1,Hand,541,216,688,322
0283.jpg,1,Hand,389,241,525,337
0293.jpg,1,Hand,205,631,304,718
0293.jpg,1,Hand,599,472,1092,718
0293.jpg,1,Hand,514,195,688,282
0293.jpg,1,Hand,366,210,508,279
0296.jpg,1,Hand,191,610,319,717
0296.jpg,1,Hand,606,445,1033,718
0296.jpg,1,Hand,535,180,698,258
0296.jpg,1,Hand,376,182,480,275
0303.jpg,1,Hand,185,601,336,718
0303.jpg,1,Hand,602,425,1100,702
0303.jpg,1,Hand,525,169,679,254
0303.jpg,1,Hand,383,184,514,284
0338.jpg,1,Hand,398,692,449,718
0338.jpg,1,Hand,696,424,919,640
0338.jpg,1,Hand,626,222,762,320
0338.jpg,1,Hand,461,241,580,337
0341.jpg,1,Hand,373,668,451,718
0341.jpg,1,Hand,715,398,927,631
0341.jpg,1,Hand,628,216,775,307
0341.jpg,1,Hand,480,233,592,328
0351.jpg,1,Hand,313,602,448,712
0351.jpg,1,Hand,499,383,921,614
0351.jpg,1,Hand,614,195,751,279
0351.jpg,1,Hand,469,199,592,311
0362.jpg,1,Hand,296,631,414,714
0362.jpg,1,Hand,541,375,906,606
0362.jpg,1,Hand,577,203,730,299
0362.jpg,1,Hand,440,224,565,315
0383.jpg,1,Hand,204,632,299,716
0383.jpg,1,Hand,592,522,1042,714
0383.jpg,1,Hand,556,184,705,294
0383.jpg,1,Hand,391,201,520,294
0409.jpg,1,Hand,179,644,264,718
0409.jpg,1,Hand,591,489,1033,716
0409.jpg,1,Hand,520,207,650,292
0409.jpg,1,Hand,359,178,495,288
0448.jpg,1,Hand,209,677,282,718
0448.jpg,1,Hand,594,520,1052,716
0448.jpg,1,Hand,546,182,686,279
0448.jpg,1,Hand,412,207,541,286
0454.jpg,1,Hand,217,661,310,718
0454.jpg,1,Hand,569,482,982,718
0454.jpg,1,Hand,539,186,675,275
0454.jpg,1,Hand,404,201,535,299
0460.jpg,1,Hand,194,657,287,712
0460.jpg,1,Hand,547,440,961,718
0460.jpg,1,Hand,508,176,660,275
0460.jpg,1,Hand,366,201,486,290
0497.jpg,1,Hand,817,335,1222,650
0497.jpg,1,Hand,573,250,728,343
0497.jpg,1,Hand,419,267,556,364
0506.jpg,1,Hand,734,328,963,583
0506.jpg,1,Hand,455,275,577,377
0529.jpg,1,Hand,171,555,472,716
0529.jpg,1,Hand,499,125,643,231
0529.jpg,1,Hand,372,157,497,233
0555.jpg,1,Hand,220,627,472,716
0555.jpg,1,Hand,554,534,856,718
0555.jpg,1,Hand,544,150,694,248
0555.jpg,1,Hand,408,176,544,248
0556.jpg,1,Hand,220,622,456,714
0556.jpg,1,Hand,552,534,853,717
0556.jpg,1,Hand,556,154,700,241
0556.jpg,1,Hand,408,161,548,252
0572.jpg,1,Hand,135,532,442,718
0572.jpg,1,Hand,548,468,914,716
0572.jpg,1,Hand,558,63,698,148
0572.jpg,1,Hand,406,34,544,137
0587.jpg,1,Hand,262,434,614,718
0587.jpg,1,Hand,603,421,914,710
0587.jpg,1,Hand,611,108,775,180
0587.jpg,1,Hand,435,68,603,169
0618.jpg,1,Hand,283,538,541,718
0618.jpg,1,Hand,577,508,862,717
0618.jpg,1,Hand,552,140,700,222
0618.jpg,1,Hand,378,123,503,212
0634.jpg,1,Hand,196,510,508,718
0634.jpg,1,Hand,594,541,882,718
0634.jpg,1,Hand,539,144,675,216
0634.jpg,1,Hand,380,146,512,231
0640.jpg,1,Hand,236,559,450,718
0640.jpg,1,Hand,630,563,907,718
0640.jpg,1,Hand,544,159,683,235
0640.jpg,1,Hand,397,148,527,243
0677.jpg,1,Hand,257,534,571,714
0677.jpg,1,Hand,608,547,938,716
0677.jpg,1,Hand,611,137,749,231
0677.jpg,1,Hand,450,144,597,231
0696.jpg,1,Hand,228,587,503,718
0696.jpg,1,Hand,567,612,891,718
0696.jpg,1,Hand,580,186,743,273
0696.jpg,1,Hand,433,180,563,275
0718.jpg,1,Hand,198,604,327,716
0718.jpg,1,Hand,679,608,855,718
0718.jpg,1,Hand,561,199,703,294
0718.jpg,1,Hand,376,150,563,258
0736.jpg,1,Hand,194,494,552,718
0736.jpg,1,Hand,599,485,965,716
0736.jpg,1,Hand,594,112,745,207
0736.jpg,1,Hand,402,40,548,150
0787.jpg,1,Hand,257,612,376,718
0787.jpg,1,Hand,583,470,922,713
0787.jpg,1,Hand,546,188,709,290
0787.jpg,1,Hand,412,195,533,284
0793.jpg,1,Hand,266,631,404,718
0793.jpg,1,Hand,496,402,862,683
0793.jpg,1,Hand,522,197,703,290
0793.jpg,1,Hand,406,203,520,301
0846.jpg,1,Hand,296,614,510,718
0846.jpg,1,Hand,726,636,912,716
0846.jpg,1,Hand,609,203,749,284
0846.jpg,1,Hand,444,159,590,265
0852.jpg,1,Hand,247,593,482,718
0852.jpg,1,Hand,669,614,876,718
0852.jpg,1,Hand,546,188,700,275
0852.jpg,1,Hand,404,123,546,233
0854.jpg,1,Hand,221,574,488,718
0854.jpg,1,Hand,645,597,872,718
0854.jpg,1,Hand,539,182,681,263
0854.jpg,1,Hand,391,116,527,224
0857.jpg,1,Hand,217,566,474,718
0857.jpg,1,Hand,646,600,862,717
0857.jpg,1,Hand,531,167,677,256
0857.jpg,1,Hand,336,106,484,199
0989.jpg,1,Hand,219,525,525,718
0989.jpg,1,Hand,779,345,1023,515
0989.jpg,1,Hand,584,123,715,224
0989.jpg,1,Hand,431,140,571,235
0992.jpg,1,Hand,230,546,510,718
0992.jpg,1,Hand,777,332,1020,525
0992.jpg,1,Hand,563,144,709,243
0992.jpg,1,Hand,433,161,563,263
0996.jpg,1,Hand,230,553,518,718
0996.jpg,1,Hand,705,260,1001,542
0996.jpg,1,Hand,577,167,732,273
0996.jpg,1,Hand,438,180,580,284
1048.jpg,1,Hand,270,659,342,718
1048.jpg,1,Hand,664,464,944,718
1048.jpg,1,Hand,569,267,705,352
1048.jpg,1,Hand,431,286,556,366
1069.jpg,1,Hand,245,623,340,718
1069.jpg,1,Hand,650,669,819,718
1069.jpg,1,Hand,548,237,698,332
1069.jpg,1,Hand,412,239,541,335
1071.jpg,1,Hand,226,623,332,718
1071.jpg,1,Hand,633,667,815,718
1071.jpg,1,Hand,544,231,686,335
1071.jpg,1,Hand,389,256,525,332
1085.jpg,1,Hand,205,638,283,718
1085.jpg,1,Hand,620,652,806,718
1085.jpg,1,Hand,533,243,681,322
1085.jpg,1,Hand,378,222,508,311
1086.jpg,1,Hand,221,633,319,718
1086.jpg,1,Hand,607,650,834,718
1086.jpg,1,Hand,527,241,675,328
1086.jpg,1,Hand,374,229,512,309
1094.jpg,1,Hand,228,621,342,718
1094.jpg,1,Hand,616,631,853,718
1094.jpg,1,Hand,554,233,686,315
1094.jpg,1,Hand,402,218,539,303
1142.jpg,1,Hand,285,648,370,716
1142.jpg,1,Hand,673,625,931,718
1142.jpg,1,Hand,596,190,752,287
1142.jpg,1,Hand,438,131,565,229
1159.jpg,1,Hand,274,633,357,714
1159.jpg,1,Hand,707,472,1006,718
1159.jpg,1,Hand,584,210,719,290
1159.jpg,1,Hand,444,135,603,237
1167.jpg,1,Hand,253,657,325,710
1167.jpg,1,Hand,762,472,1014,716
1167.jpg,1,Hand,541,195,696,284
1167.jpg,1,Hand,438,148,569,241
1168.jpg,1,Hand,238,652,313,718
1168.jpg,1,Hand,773,465,1011,714
1168.jpg,1,Hand,537,197,690,292
1168.jpg,1,Hand,438,152,573,248
1219.jpg,1,Hand,162,602,444,718
1219.jpg,1,Hand,705,406,1037,685
1219.jpg,1,Hand,580,201,726,282
1219.jpg,1,Hand,444,180,571,277
1308.jpg,1,Hand,294,625,395,718
1308.jpg,1,Hand,563,428,1008,718
1308.jpg,1,Hand,599,207,734,288
1308.jpg,1,Hand,448,82,563,201
1316.jpg,1,Hand,264,682,327,718
1316.jpg,1,Hand,811,363,1134,675
1316.jpg,1,Hand,569,239,709,328
1316.jpg,1,Hand,389,144,516,246
1433.jpg,1,Hand,816,462,1237,706
1433.jpg,1,Hand,688,296,768,407
1433.jpg,1,Hand,527,279,666,415
1434.jpg,1,Hand,790,469,1237,713
1434.jpg,1,Hand,681,303,772,407
1434.jpg,1,Hand,518,296,675,394
1489.jpg,1,Hand,272,627,385,718
1489.jpg,1,Hand,901,190,1266,536
1489.jpg,1,Hand,669,195,798,275
1489.jpg,1,Hand,658,286,861,453
1500.jpg,1,Hand,245,621,342,718
1500.jpg,1,Hand,906,76,1273,451
1500.jpg,1,Hand,633,184,775,229
1500.jpg,1,Hand,618,237,796,368
1506.jpg,1,Hand,217,644,304,718
1506.jpg,1,Hand,876,89,1279,464
1506.jpg,1,Hand,664,190,743,275
1506.jpg,1,Hand,482,106,635,233
1574.jpg,1,Hand,281,627,353,718
1574.jpg,1,Hand,857,309,1275,610
1574.jpg,1,Hand,618,250,762,343
1574.jpg,1,Hand,461,186,614,309
1614.jpg,1,Hand,507,531,894,718
1614.jpg,1,Hand,527,288,666,381
1614.jpg,1,Hand,499,400,703,517
1629.jpg,1,Hand,711,538,1095,718
1629.jpg,1,Hand,603,256,715,330
1629.jpg,1,Hand,609,352,798,506
1646.jpg,1,Hand,817,503,1087,717
1646.jpg,1,Hand,603,250,743,343
1646.jpg,1,Hand,467,146,614,248
1680.jpg,1,Hand,909,322,1159,635
1680.jpg,1,Hand,681,243,813,347
1680.jpg,1,Hand,510,229,635,341
1705.jpg,1,Hand,175,557,368,718
1705.jpg,1,Hand,546,346,959,626
1705.jpg,1,Hand,594,161,730,250
1705.jpg,1,Hand,448,157,561,260
1733.jpg,1,Hand,758,468,1048,705
1733.jpg,1,Hand,599,252,734,352
1733.jpg,1,Hand,442,243,582,341
1769.jpg,1,Hand,724,303,1012,616
1769.jpg,1,Hand,650,332,722,392
1769.jpg,1,Hand,505,301,637,394
1770.jpg,1,Hand,720,311,967,626
1770.jpg,1,Hand,666,360,722,388
1770.jpg,1,Hand,525,307,643,394
1817.jpg,1,Hand,607,515,1101,710
1817.jpg,1,Hand,605,241,745,341
1817.jpg,1,Hand,455,265,582,352
1847.jpg,1,Hand,285,684,323,718
1847.jpg,1,Hand,690,506,1188,716
1847.jpg,1,Hand,690,237,825,309
1847.jpg,1,Hand,705,326,887,483
1849.jpg,1,Hand,274,678,330,716
1849.jpg,1,Hand,675,513,1198,714
1849.jpg,1,Hand,683,235,819,305
1849.jpg,1,Hand,666,322,874,474
1875.jpg,1,Hand,264,669,323,718
1875.jpg,1,Hand,872,142,1277,576
1875.jpg,1,Hand,633,218,794,320
1875.jpg,1,Hand,440,127,599,226
1880.jpg,1,Hand,277,665,332,718
1880.jpg,1,Hand,790,210,1172,605
1880.jpg,1,Hand,495,125,639,229
1898.jpg,1,Hand,82,521,406,716
1898.jpg,1,Hand,609,369,935,580
1898.jpg,1,Hand,550,118,696,199
1898.jpg,1,Hand,414,44,561,150
1908.jpg,1,Hand,65,563,404,718
1908.jpg,1,Hand,603,326,883,536
1908.jpg,1,Hand,531,123,677,220
1908.jpg,1,Hand,402,137,522,239
1951.jpg,1,Hand,245,555,558,718
1951.jpg,1,Hand,675,457,1056,701
1951.jpg,1,Hand,669,161,817,246
1951.jpg,1,Hand,520,161,645,252
1984.jpg,1,Hand,154,515,512,718
1984.jpg,1,Hand,567,419,931,674
1984.jpg,1,Hand,614,133,770,226
1984.jpg,1,Hand,467,131,584,235
1998.jpg,1,Hand,200,555,522,718
1998.jpg,1,Hand,597,470,991,710
1998.jpg,1,Hand,609,144,764,229
1998.jpg,1,Hand,478,127,573,233
2046.jpg,1,Hand,211,568,533,718
2046.jpg,1,Hand,711,330,1050,638
2046.jpg,1,Hand,620,157,760,237
2046.jpg,1,Hand,435,27,580,131
2076.jpg,1,Hand,266,657,332,712
2076.jpg,1,Hand,584,496,1103,714
2076.jpg,1,Hand,573,239,747,313
2076.jpg,1,Hand,461,157,624,243
2084.jpg,1,Hand,296,661,361,712
2084.jpg,1,Hand,620,504,1054,718
2084.jpg,1,Hand,592,237,749,326
2084.jpg,1,Hand,463,184,647,286
2086.jpg,1,Hand,287,652,361,714
2086.jpg,1,Hand,618,502,1061,718
2086.jpg,1,Hand,592,233,762,313
2086.jpg,1,Hand,478,186,639,269
2111.jpg,1,Hand,310,661,374,716
2111.jpg,1,Hand,654,494,1080,718
2111.jpg,1,Hand,630,248,772,326
2111.jpg,1,Hand,435,199,599,303
